t,Ref_pos,L_Cmd,R_Cmd,L_tau,R_tau,L_IMU_angle,R_IMU_angle,L_IMU_vel,R_IMU_vel,L_encoder,R_encoder,L_encoder_vel,R_encoder_vel
1.5497207641601562e-05,0.0,0.31583403353022504,-0.02879995107650757,-0.03444503992795944,0.0,0.0,-0.06702752781139122,-0.03252462378082017,0.0,0.0,-0.06702752781139122,-0.03252462378082017,9.737182735448347e-05
0.010102033615112305,0.0,0.2852033429896349,-0.024325789883732796,-0.02682633139193058,0.01464392558051486,0.0,-0.15429745514623916,-0.00991896463056249,0.01464392558051486,0.0,-0.15429745514623916,-0.00991896463056249,0.0634725229826541
0.020103931427001953,0.0,0.1590990750119411,-0.024834129959344864,-0.03075316734611988,0.0,0.0,-0.14711911309154088,-0.01630021643875568,0.0,0.0,-0.14711911309154088,-0.01630021643875568,0.1263133674204777
0.030092954635620117,0.0,-0.010420630405255232,-0.03751609846949577,-0.03423427790403366,0.0,0.01464392558050065,-0.11158494054273715,-0.02382186888073966,0.0,0.01464392558050065,-0.11158494054273715,-0.02382186888073966,0.189068344277732
0.04010653495788574,0.0,-0.12781950462696517,-0.035181060433387756,-0.034845709800720215,0.01464392558051486,0.0,-0.09857571802043055,-0.03171957859841772,0.01464392558051486,0.0,-0.09857571802043055,-0.03171957859841772,0.25197012135493957
0.05009937286376953,0.0,-0.15634518167094735,-0.03537900373339653,-0.03714918717741966,0.01464392558051486,0.0,-0.08964169718392165,-0.008842597854003893,0.01464392558051486,0.0,-0.08964169718392165,-0.008842597854003893,0.3147316601932654
0.06010246276855469,0.0,-0.06454218789189448,-0.03278954327106476,-0.040783826261758804,0.0,0.0,-0.10984927875086717,0.006973165823398479,0.0,0.0,-0.10984927875086717,0.006973165823398479,0.37754516104751734
0.07009768486022949,0.0,0.11652153727436923,-0.032026249915361404,-0.03689607232809067,0.01464392558051486,0.01464392558050065,-0.1288000788301039,0.02117586927102726,0.01464392558051486,0.01464392558050065,-0.1288000788301039,0.02117586927102726,0.44029436087092416
0.08010578155517578,0.0,0.349993769915419,-0.027615820989012718,-0.0388207845389843,0.0,0.0,-0.09103245443302582,0.012479286720852224,0.0,0.0,-0.09103245443302582,0.012479286720852224,0.503106986325059
0.09010052680969238,0.0,0.5379953812890674,-0.03343990445137024,-0.03611915558576584,0.01464392558051486,0.0,-0.11792703132125183,0.004681216723261023,0.01464392558051486,0.0,-0.11792703132125183,0.004681216723261023,0.5658159626394214
0.10010647773742676,0.0,0.6292641641389161,-0.030177835375070572,-0.037742991000413895,0.0,0.0,-0.14527677628463573,-0.016509657786351772,0.0,0.0,-0.14527677628463573,-0.016509657786351772,0.6285728930858916
0.11010432243347168,0.0,0.5908938302138906,-0.028457073494791985,-0.04192415252327919,0.0,0.01464392558050065,-0.1392353939224801,0.007112639837049926,0.0,0.01464392558050065,-0.1392353939224801,0.007112639837049926,0.6912541678936045
0.1201026439666748,0.0,0.4730703982169108,-0.03225751593708992,-0.0456809476017952,0.01464392558051486,0.0,-0.13747776746953896,-0.01926442849210196,0.01464392558051486,0.0,-0.13747776746953896,-0.01926442849210196,0.7539111524621306
0.1300976276397705,0.0,0.31127829590473827,-0.029206162318587303,-0.044180240482091904,0.01464392558051486,0.0,-0.11114828201342573,-0.03862085776469414,0.01464392558051486,0.0,-0.11114828201342573,-0.03862085776469414,0.8165174815363551
0.14009737968444824,0.0,0.17845809016906133,-0.03392891213297844,-0.04341425746679306,0.01464392558051486,0.01464392558050065,-0.11857144366118667,-0.03009172573970683,0.01464392558051486,0.01464392558050065,-0.11857144366118667,-0.03009172573970683,0.8791214527961282
0.1500992774963379,0.0,0.15769272966299275,-0.03613193333148956,-0.040479738265275955,0.01464392558051486,0.0,-0.1154305571589725,-0.019876242353500523,0.01464392558051486,0.0,-0.1154305571589725,-0.019876242353500523,0.9417041419073203
0.16010522842407227,0.0,0.241162712730222,-0.034882012754678726,-0.040720436722040176,0.0,0.01464392558050065,-0.08378770479690503,0.014381580282323397,0.0,0.01464392558050065,-0.08378770479690503,0.014381580282323397,1.0042749777715378
0.17010235786437988,0.0,0.43891583705207166,-0.036763258278369904,-0.03793133422732353,0.0,0.0,-0.08765310494934962,-0.013946309135187145,0.0,0.0,-0.08765310494934962,-0.013946309135187145,1.066751008624658
0.1801009178161621,0.0,0.6640656037488502,-0.03633854538202286,-0.03966282308101654,0.0,0.0,-0.07253001892020342,-0.009910702869761019,0.0,0.0,-0.07253001892020342,-0.009910702869761019,1.1291938808310218
0.19009900093078613,0.0,0.8519888361032641,-0.03285377100110054,-0.042774591594934464,0.01464392558051486,0.0,-0.05937138600980278,-0.017806396547715802,0.01464392558051486,0.0,-0.05937138600980278,-0.017806396547715802,1.1915892125247176
0.20010042190551758,0.0,0.9417618341465597,-0.035795021802186966,-0.0421171709895134,0.01464392558051486,0.0,-0.024171529209519357,-0.012593177123714211,0.01464392558051486,0.0,-0.024171529209519357,-0.012593177123714211,1.2539583272064894
0.21010208129882812,0.0,0.9119307910668841,-0.035607241094112396,-0.03763608634471893,0.01464392558051486,0.0,-0.03604684361305798,-0.01641023150967648,0.01464392558051486,0.0,-0.03604684361305798,-0.01641023150967648,1.3162794086849186
0.2201070785522461,0.0,0.7849966401441997,-0.042562246322631836,-0.034300919622182846,0.01464392558051486,0.0,-0.06644982320767641,-0.01287653242396055,0.01464392558051486,0.0,-0.06644982320767641,-0.01287653242396055,1.3785692806142666
0.23010039329528809,0.0,0.6230075559490295,-0.03730037435889244,-0.03253699094057083,0.0,0.0,-0.07744692802939279,-0.03209678313244895,0.0,0.0,-0.07744692802939279,-0.03209678313244895,1.4407320370581491
0.24010252952575684,0.0,0.4956297926546541,-0.033384665846824646,-0.03036051243543625,0.0,0.0,-0.0891410856724207,0.009442187911273846,0.0,0.0,-0.0891410856724207,0.009442187911273846,1.502892789417338
0.2501027584075928,0.0,0.46077764885186034,-0.02883213944733143,-0.01032971404492855,0.0,0.01464392558050065,-0.0711945902054403,0.004776903571417336,0.0,0.01464392558050065,-0.0711945902054403,0.004776903571417336,1.564982348233714
0.2601008415222168,0.0,0.5606558290488821,-0.02142314799129963,0.009459036402404308,0.0,0.0,-0.06260133177549157,-0.002850102579170277,0.0,0.0,-0.06260133177549157,-0.002850102579170277,1.6269968187893316
0.27010059356689453,0.0,0.7502019156232961,-0.021376363933086395,0.028575943782925606,0.0,0.0,-0.011023462581754418,-0.018267567718823888,0.0,0.0,-0.011023462581754418,-0.018267567718823888,1.6889574184708795
0.2801074981689453,0.0,0.9731920339234839,-0.020478297024965286,0.051327578723430634,0.0,0.0,-0.023516998317855118,0.027043158515573578,0.0,0.0,-0.023516998317855118,0.027043158515573578,1.7508955909499213
0.2900984287261963,0.0,1.1606489446046881,-0.017405908554792404,0.07085345685482025,0.0,0.0,-0.009139569343133955,0.019626069999882277,0.0,0.0,-0.009139569343133955,0.019626069999882277,1.8126658404863594
0.3001117706298828,0.0,1.2427358227681524,-0.02013559266924858,0.09988902509212494,0.0,0.01464392558050065,-0.022639387378101245,0.026904431970744266,0.0,0.01464392558050065,-0.022639387378101245,0.026904431970744266,1.874502977584136
0.3101034164428711,0.0,1.2189866695893932,-0.0220048688352108,0.1431836038827896,0.0,0.0,-0.022601239370864338,0.0406872868083672,0.0,0.0,-0.022601239370864338,0.0406872868083672,1.9361321740045327
0.32010364532470703,0.0,1.091664403783284,-0.023660533130168915,0.2001735419034958,0.0,0.0,-0.03833746161004481,0.04674622822617717,0.0,0.0,-0.03833746161004481,0.04674622822617717,1.997737904841398
0.33010315895080566,0.0,0.9292401480327828,-0.02350771240890026,0.26894161105155945,0.0,0.0,-0.030744495723225677,0.02749845499028373,0.0,0.0,-0.030744495723225677,0.02749845499028373,2.0592603670312353
0.340106725692749,0.0,0.8028856336684109,-0.020654885098338127,0.36369699239730835,0.0,0.0,-0.030437404014839558,0.04169687414505971,0.0,0.0,-0.030437404014839558,0.04169687414505971,2.1207264282775053
0.35010838508605957,0.0,0.7653769199993645,-0.015502599999308586,0.46740931272506714,0.0,0.01464392558050065,-0.009262600293343458,0.08395284996649521,0.0,0.01464392558050065,-0.009262600293343458,0.08395284996649521,2.1820970117154452
0.3601100444793701,0.0,0.8569159417911467,-0.02094963937997818,0.5605329871177673,0.01464392558051486,0.01464392558050065,0.013549863011108852,0.09150936705573667,0.01464392558051486,0.01464392558050065,0.013549863011108852,0.09150936705573667,2.2433814211075958
0.3701024055480957,0.0,1.0534381071858594,-0.029175370931625366,0.622785747051239,0.0,0.0,0.01581989372403978,0.07331999966682415,0.0,0.0,0.01581989372403978,0.07331999966682415,2.3045203857247816
0.38010144233703613,0.0,1.2765755183916743,-0.030581388622522354,0.6687948107719421,0.0,0.0,0.04986008078629557,0.10424137327716936,0.0,0.0,0.04986008078629557,0.10424137327716936,2.365609265039991
0.3901050090789795,0.0,1.463810833767256,-0.02623917907476425,0.7115751504898071,0.01464392558051486,0.0,0.03769869218030317,0.0975672179111157,0.01464392558051486,0.0,0.03769869218030317,0.0975672179111157,2.426632383957524
0.40010738372802734,0.0,1.5438259685530487,-0.0304672010242939,0.7847681045532227,0.0,0.01464392558050065,0.02771269881463999,0.1356074695757191,0.0,0.01464392558050065,0.02771269881463999,0.1356074695757191,2.4875523805357345
0.4101064205169678,0.0,1.5114809085510437,-0.03031335584819317,0.8976581692695618,0.0,0.01464392558050065,0.03190757888831166,0.1658765734605413,0.0,0.01464392558050065,0.03190757888831166,0.1658765734605413,2.548353846186922
0.420107364654541,0.0,1.362230197273925,-0.024179643020033836,1.0262291431427002,0.0,0.04394543711985932,0.031477093542669046,0.3078604515132904,0.0,0.04394543711985932,0.031477093542669046,0.3078604515132904,2.609066295713098
0.4301033020019531,0.0,1.1268946100505013,-0.02179040014743805,1.1453514099121094,0.0,0.13183631135957796,-0.00018782394895040252,0.8598429096593849,0.0,0.13183631135957796,-0.00018782394895040252,0.8598429096593849,2.6696454074888107
0.44010305404663086,0.0,0.9044249318299846,-0.023344868794083595,1.2353127002716064,0.01464392558051486,0.23437111117981146,0.02279102391427681,1.7622024662416298,0.01464392558051486,0.23437111117981146,0.02279102391427681,1.7622024662416298,2.7301422697485194
0.4501030445098877,0.0,0.7581800246467505,-0.023955876007676125,1.2760556936264038,0.01464392558051486,0.36620742253940364,0.014909225735920104,2.7965996113205644,0.01464392558051486,0.36620742253940364,0.014909225735920104,2.7965996113205644,2.790532794530986
0.46010804176330566,0.0,0.743507479890277,-0.016459792852401733,1.2508529424667358,0.0,0.48339980831848095,0.004806920718695021,3.7462695404059607,0.0,0.48339980831848095,0.004806920718695021,3.7462695404059607,2.850843307216695
0.4701097011566162,0.0,0.8447386050299655,-0.017479853704571724,1.1749839782714844,0.0,0.5859346081387145,-0.003868205349156321,4.455716166853308,0.0,0.5859346081387145,-0.003868205349156321,4.455716166853308,2.911021096863208
0.48010945320129395,0.0,1.0201766625768838,-0.017331907525658607,1.0853514671325684,0.0,0.6445239708390744,-0.015267518850181527,4.8446121971550244,0.0,0.6445239708390744,-0.015267518850181527,4.8446121971550244,2.9710724831735567
0.49010181427001953,0.0,1.1891228340511069,-0.016780715435743332,1.0064550638198853,0.01464392558051486,0.6738254823784331,0.02337217696310969,4.895637125349604,0.01464392558051486,0.6738254823784331,0.02337217696310969,4.895637125349604,3.030962328093981
0.5001051425933838,0.0,1.297338016281511,-0.021182719618082047,0.9665540456771851,0.0,0.6738254823784331,0.00940476027555096,4.506015387448574,0.0,0.6738254823784331,0.00940476027555096,4.506015387448574,3.090798233850557
0.5101032257080078,0.0,1.2882402421521721,-0.022893931716680527,0.9697900414466858,0.0,0.6738254823784331,-0.039281925360837494,4.06089153235202,0.0,0.6738254823784331,-0.039281925360837494,4.06089153235202,3.150480760638791
0.5201091766357422,0.0,1.182547280214526,-0.025382444262504578,1.0200680494308472,0.0,0.6738254823784331,-0.025867410485559312,3.612231346812692,0.0,0.6738254823784331,-0.025867410485559312,3.612231346812692,3.210085778206123
0.5301084518432617,0.0,1.034314640046782,-0.027239404618740082,1.095245361328125,0.0,0.6738254823784331,-0.046373045766432586,3.2884099438282717,0.0,0.6738254823784331,-0.046373045766432586,3.2884099438282717,3.2695242767020627
0.5401115417480469,0.0,0.9242514204849057,-0.027554500848054886,1.142526626586914,0.0,0.6738254823784331,-0.038733389133334066,2.956318248976024,0.0,0.6738254823784331,-0.038733389133334066,2.956318248976024,3.328856320159458
0.5501008033752441,0.0,0.912570468088002,-0.0254915039986372,1.1578129529953003,0.0,0.6738254823784331,-0.025645469358173564,2.607027710906861,0.0,0.6738254823784331,-0.025645469358173564,2.607027710906861,3.387975117816666
0.560112714767456,0.0,1.0178314916491384,-0.034129548817873,1.131267786026001,0.0,0.6738254823784331,-0.037153064119282285,2.3191345970605886,0.0,0.6738254823784331,-0.037153064119282285,2.3191345970605886,3.4470940417143763
0.5701067447662354,0.0,1.2192733819765142,-0.023231329396367073,1.0850846767425537,0.0,0.6738254823784331,-0.057971217240270004,2.0345018313259398,0.0,0.6738254823784331,-0.057971217240270004,2.0345018313259398,3.505971335364899
