t,Ref_pos,L_Cmd,R_Cmd,L_tau,R_tau,L_IMU_angle,R_IMU_angle,L_IMU_vel,R_IMU_vel,L_encoder,R_encoder,L_encoder_vel,R_encoder_vel
1.5497207641601562e-05,0.000349807375390463,0.0002526205210184077,0.000349807375390463,0.000349807375390463,0.0,0.0,0.06249744486501994,-0.051545479989795806,0.0,0.0,0.06249744486501994,-0.051545479989795806,9.737182735448347e-05
0.27436089515686035,0.001007361801397235,0.0008064814122999086,0.001007361801397235,0.001007361801397235,0.0,0.0,-0.17274606289870806,-0.10408623326749618,0.0,0.0,-0.17274606289870806,-0.10408623326749618,1.7153350453218086
0.2883565425872803,0.0015507950399198153,0.0014029008541145953,0.0015507950399198153,0.0015507950399198153,0.0,0.0,-0.22457934131351667,-0.08238380743777651,0.0,0.0,-0.22457934131351667,-0.08238380743777651,1.8019014717697688
0.3014037609100342,0.00197448676258689,0.0018146685228155107,0.00197448676258689,0.00197448676258689,0.0,0.0,-0.23377803198036357,-0.07395269929954947,0.0,0.0,-0.23377803198036357,-0.07395269929954947,1.882476277760328
0.3153502941131592,0.002293060740413198,0.001909526050479466,0.002293060740413198,0.002293060740413198,0.0,0.0,-0.19684319707413783,-0.06215428122007968,0.0,0.0,-0.19684319707413783,-0.06215428122007968,1.9684648933102713
0.3293583393096924,0.002506729991884128,0.0018882724223614593,0.002506729991884128,0.002506729991884128,0.0,0.0,-0.17039874566047153,-0.05334989390556218,0.0,0.0,-0.17039874566047153,-0.05334989390556218,2.0546806022658086
0.3425416946411133,0.002576777778149785,0.001962943719811795,0.002576777778149785,0.002576777778149785,0.0,0.0,-0.1438265216845584,-0.05008662428724314,0.0,0.0,-0.1438265216845584,-0.05008662428724314,2.135675300841307
0.35636353492736816,0.00258379222097515,0.0020998137804895452,0.00258379222097515,0.00258379222097515,0.0,0.0,-0.12096064916894242,-0.045911367667222036,0.0,0.0,-0.12096064916894242,-0.045911367667222036,2.220435215725815
0.37136340141296387,0.00261211442634301,0.002151592290414962,0.00261211442634301,0.00261211442634301,0.0,0.0,-0.12405621896683913,-0.03854477185857858,0.0,0.0,-0.12405621896683913,-0.03854477185857858,2.312229472409969
0.3853588104248047,0.0025899219044801243,0.0021109157691505307,0.0025899219044801243,0.0025899219044801243,0.0,0.0,-0.10016369698181884,-0.031734606348613074,0.0,0.0,-0.10016369698181884,-0.031734606348613074,2.3976917305947185
0.39935898780822754,0.002513416963075459,0.002069070137710176,0.002513416963075459,0.002513416963075459,0.0,0.0,-0.10103031725340389,-0.024190472312295565,0.0,0.0,-0.10103031725340389,-0.024190472312295565,2.4829976060716974
0.4133608341217041,0.002376640566559889,0.0020545569568242088,0.002376640566559889,0.002376640566559889,0.0,0.0,-0.04633239146663646,-0.024864943487674408,0.0,0.0,-0.04633239146663646,-0.024864943487674408,2.5681214837840027
0.42736315727233887,0.0022245659391340487,0.002029581898700427,0.0022245659391340487,0.0022245659391340487,0.0,0.0,-0.06114253943895171,-0.023241119373356767,0.0,0.0,-0.06114253943895171,-0.023241119373356767,2.6530494837233327
0.4403648376464844,0.002055875621559636,0.0019764662869975903,0.002055875621559636,0.002055875621559636,0.0,0.0,-0.0038183867397578817,-0.027520698128305897,0.0,0.0,-0.0038183867397578817,-0.027520698128305897,2.731724580394213
0.45635390281677246,0.0018252627743180338,0.0019238504230947235,0.0018252627743180338,0.0018252627743180338,0.0,0.0,0.02332406548412209,-0.02347865020741987,0.0,0.0,0.02332406548412209,-0.02347865020741987,2.8282262890289793
0.47036147117614746,0.0015301909136268704,0.0018826643624845038,0.0015301909136268704,0.0015301909136268704,0.0,0.0,0.09690382244776498,-0.01823744885242038,0.0,0.0,0.09690382244776498,-0.01823744885242038,2.9125344684121037
0.48336148262023926,0.0012082682252226417,0.0018347534266987067,0.0012082682252226417,0.0012082682252226417,0.014650755769679336,0.0,0.10231395926043654,-0.015934241029204644,0.014650755769679336,0.0,0.10231395926043654,-0.015934241029204644,2.9905766958947
0.49636411666870117,0.0009055399551973943,0.0017668887386382008,0.0009055399551973943,0.0009055399551973943,0.014650755769679336,0.0,0.13238164593591611,-0.013682930804241772,0.014650755769679336,0.0,0.13238164593591611,-0.013682930804241772,3.0684350806665144
0.5103611946105957,0.0006228077800284183,0.0016913326497610993,0.0006228077800284183,0.0006228077800284183,0.014650755769679336,0.0,0.12636210150280602,-0.011475727493009713,0.014650755769679336,0.0,0.12636210150280602,-0.011475727493009713,3.1520190441996334
0.5243797302246094,0.0003965721999378268,0.0016244264716755172,0.0003965721999378268,0.0003965721999378268,0.014650755769679336,0.0,0.10330529051533381,-0.009466041880042653,0.014650755769679336,0.0,0.10330529051533381,-0.009466041880042653,3.2354867860515046
0.5383620262145996,0.0002370714098888536,0.0015600049806867434,0.0002370714098888536,0.0002370714098888536,0.0,0.0,0.08172095892316793,-0.007627953097285592,0.0,0.0,0.08172095892316793,-0.007627953097285592,3.3184887154191305
0.552363395690918,0.00016162418789276886,0.0014852091478197585,0.00016162418789276886,0.00016162418789276886,0.0,0.0,0.03245392398579326,-0.005938936611593697,0.0,0.0,0.03245392398579326,-0.005938936611593697,3.4013472155353814
0.5653676986694336,0.00016051852477248793,0.0014051376999740899,0.00016051852477248793,0.00016051852477248793,0.0,0.0,0.004445496406261237,-0.005038529331850579,0.0,0.0,0.004445496406261237,-0.005038529331850579,3.4780695393341725
0.5793607234954834,0.00018498327050329644,0.001334172246454552,0.00018498327050329644,0.00018498327050329644,0.0,0.0,-0.003984518251363215,-0.005871445554728511,0.0,0.0,-0.003984518251363215,-0.005871445554728511,3.560365587438846
0.5933661460876465,0.00021055225794624412,0.0012743436791375063,0.00021055225794624412,0.00021055225794624412,0.0,0.0,-0.00464734258683533,-0.008695262702829316,0.0,0.0,-0.00464734258683533,-0.008695262702829316,3.642458965104636
0.6083605289459229,0.00023783932686353228,0.0012093081968474414,0.00023783932686353228,0.00023783932686353228,0.0,0.0,-0.009309367745848873,-0.0020472762494202607,0.0,0.0,-0.009309367745848873,-0.0020472762494202607,3.730036369301579
0.6233620643615723,0.0002844246482930025,0.0011365291984311602,0.0002844246482930025,0.0002844246482930025,0.0,0.0,-0.032867657358681496,-0.001981094617859213,0.0,0.0,-0.032867657358681496,-0.001981094617859213,3.8173242358391595
0.637373685836792,0.00034463145055151263,0.0010705491334641493,0.00034463145055151263,0.00034463145055151263,0.0,0.0,-0.0383928034845991,-0.0024749049134657375,0.0,0.0,-0.0383928034845991,-0.0024749049134657375,3.8985460317114984
0.6543667316436768,0.00039464252262297957,0.0010139676311486593,0.00039464252262297957,0.00039464252262297957,0.0,0.0,-0.035511154010887995,-0.003545683599769854,0.0,0.0,-0.035511154010887995,-0.003545683599769854,3.9966443454306413
0.6683626174926758,0.0004425389745385044,0.0009598405052180059,0.0004425389745385044,0.0004425389745385044,0.0,0.0,-0.046034311072282265,-0.003525997613869809,0.0,0.0,-0.046034311072282265,-0.003525997613869809,4.077098835689018
0.681441068649292,0.00047852641793554273,0.0007891265481296859,0.00047852641793554273,0.00047852641793554273,0.0,0.014650755769679336,-0.031022735885464444,0.1373367347353488,0.0,0.014650755769679336,-0.031022735885464444,0.1373367347353488,4.151994665951523
0.7043745517730713,0.00048119915747587357,0.00040641711622000504,0.00048119915747587357,0.00048119915747587357,0.0,0.029298096444769328,-0.016748976208986716,0.27977940940125234,0.0,0.029298096444769328,-0.016748976208986716,0.27977940940125234,4.282646985238817
0.7183785438537598,0.00044651500975409557,-9.278433385267668e-05,0.00044651500975409557,0.00044651500975409557,0.0,0.04394543711985932,0.008055653673417972,0.34647391212975254,0.0,0.04394543711985932,0.008055653673417972,0.34647391212975254,4.361992340358213
0.7413687705993652,0.0003767947707449592,-0.0005675283538686753,0.0003767947707449592,0.0003767947707449592,-0.01464392558050065,0.029298096444769328,0.028408214176377608,0.33781760785211346,-0.01464392558050065,0.029298096444769328,0.028408214176377608,0.33781760785211346,4.491517751900158
0.7553646564483643,0.0002970567400522784,-0.0009413518136873497,0.0002970567400522784,0.0002970567400522784,0.0,0.029298096444769328,0.03038321273367572,0.30849832714874614,0.0,0.029298096444769328,0.03038321273367572,0.30849832714874614,4.56991242326777
0.7693653106689453,0.00019003176941314215,-0.0012206111580405918,0.00019003176941314215,0.00019003176941314215,-0.01464392558050065,0.04394543711985932,0.07316002382985776,0.29559706030194405,-0.01464392558050065,0.04394543711985932,0.07316002382985776,0.29559706030194405,4.647980223009615
