t,Ref_pos,L_Cmd,R_Cmd,L_tau,R_tau,L_IMU_angle,R_IMU_angle,L_IMU_vel,R_IMU_vel,L_encoder,R_encoder,L_encoder_vel,R_encoder_vel
1.5020370483398438e-05,0.0,0.3159027527342944,0.004438211977634254,0.004438211977634254,0.0,0.0,-0.05261191331008346,-0.03392878794421314,0.0,0.0,-0.05261191331008346,-0.03392878794421314,9.437577112828201e-05
0.26998424530029297,0.0,0.7340192403918141,0.009830828608421617,0.009830828608421617,-0.04394543711985932,0.01465758595884381,0.06983731689152506,0.10788273788875223,-0.04394543711985932,0.01465758595884381,0.06983731689152506,0.10788273788875223,1.6882368783840893
0.2839846611022949,0.0,1.042100225441044,0.01126451617429599,0.01126451617429599,-0.04394543711985932,0.01465758595884381,0.024965747141364944,0.12175413839164072,-0.04394543711985932,0.01465758595884381,0.024965747141364944,0.12175413839164072,1.7748749897616392
0.2969849109649658,0.0,1.2228961133019234,0.012005110363169392,0.012005110363169392,-0.04394543711985932,0.01465758595884381,0.018155339840034777,0.11828558957225106,-0.04394543711985932,0.01465758595884381,0.018155339840034777,0.11828558957225106,1.8552009881648024
0.3099822998046875,0.0,1.2089261741310862,0.012502011374785148,0.012502011374785148,-0.04394543711985932,0.01465758595884381,0.020618810314801193,0.11606420394683664,-0.04394543711985932,0.01465758595884381,0.020618810314801193,0.11606420394683664,1.9353855697735514
0.3239765167236328,0.0,1.0181217660200523,0.01297046442905298,0.01297046442905298,-0.04394543711985932,0.01465758595884381,0.011225189951054497,0.1105195110734945,-0.04394543711985932,0.01465758595884381,0.011225189951054497,0.1105195110734945,2.0215754122087564
0.33699512481689453,0.0,0.8245096973873955,0.01249985734203836,0.01249985734203836,-0.02930151153934446,0.01465758595884381,0.05307835386541451,0.07966034287740666,-0.02930151153934446,0.01465758595884381,0.05307835386541451,0.07966034287740666,2.1016163260561505
0.3509867191314697,0.0,0.7685440709680098,0.011185663413228169,0.011185663413228169,-0.02930151153934446,0.01465758595884381,0.11998630667558423,0.08625304957162923,-0.02930151153934446,0.01465758595884381,0.11998630667558423,0.08625304957162923,2.1874824236971264
0.36598730087280273,0.0,0.9593432243846194,0.010022652703259194,0.010022652703259194,-0.02930151153934446,0.01465758595884381,0.11243314464996827,0.08915563984504665,-0.02930151153934446,0.01465758595884381,0.11243314464996827,0.08915563984504665,2.2793526926197467
0.379986047744751,0.0,1.2679540139719458,0.00900869146685616,0.00900869146685616,-0.02930151153934446,0.01465758595884381,0.0962844430179425,0.07976353609679071,-0.02930151153934446,0.01465758595884381,0.0962844430179425,0.07976353609679071,2.3649047924341233
0.39398622512817383,0.0,1.507593207479459,0.008231710204737907,0.008231710204737907,-0.02930151153934446,0.01465758595884381,0.06826250472058755,0.04434035412199968,-0.02930151153934446,0.01465758595884381,0.06826250472058755,0.04434035412199968,2.450282649469011
0.40798091888427734,0.0,1.5334015059233401,0.007139975672081743,0.007139975672081743,-0.014650755769665125,0.01465758595884381,0.1275724190278602,0.04939210277139061,-0.014650755769665125,0.01465758595884381,0.1275724190278602,0.04939210277139061,2.5354375769011823
0.4219818115234375,0.0,1.3571138851236006,0.00567223818483135,0.00567223818483135,-0.014650755769665125,0.01465758595884381,0.1405768724239397,0.09989108305450675,-0.014650755769665125,0.01465758595884381,0.1405768724239397,0.09989108305450675,2.620434055689759
0.4359867572784424,0.0,1.1393528026073931,0.004200881896035983,0.004200881896035983,-0.014650755769665125,0.01465758595884381,0.16028275525200664,0.11786732052686712,-0.014650755769665125,0.01465758595884381,0.16028275525200664,0.11786732052686712,2.7052522636878855
0.4489874839782715,0.0,1.0744175862262333,0.0028130024508151493,0.0028130024508151493,-0.014650755769665125,0.0,0.1466383584874219,0.07918634509128496,-0.014650755769665125,0.0,0.1466383584874219,0.07918634509128496,2.783801275089981
0.4629828929901123,0.0,1.205592659945958,0.0018409389418199678,0.0018409389418199678,-0.014650755769665125,0.01465758595884381,0.12518820275984974,0.11703686557332876,-0.014650755769665125,0.01465758595884381,0.12518820275984974,0.11703686557332876,2.8681522902162184
0.4759843349456787,0.0,1.4789347473847239,0.001220774159140802,0.001220774159140802,-0.014650755769665125,0.01465758595884381,0.1234392741259298,0.1262217491194902,-0.014650755769665125,0.01465758595884381,0.1234392741259298,0.1262217491194902,2.9463140389000877
0.48898792266845703,0.0,1.7405823101108864,0.000704830126489725,0.000704830126489725,0.0,0.01465758595884381,0.1315926790455003,0.12293505408675212,0.0,0.01465758595884381,0.1315926790455003,0.12293505408675212,3.0242920222449037
0.5019857883453369,0.0,1.8493323664894545,-8.626199541973863e-05,-8.626199541973863e-05,-0.014650755769665125,0.01465758595884381,0.1659264525177809,0.12145742536914184,-0.014650755769665125,0.01465758595884381,0.1659264525177809,0.12145742536914184,3.102033939903468
0.5159788131713867,0.0,1.748298186409202,-0.0005642238824522874,-0.0005642238824522874,0.0,0.01465758595884381,0.10120267947834753,0.11618486617543579,0.0,0.01465758595884381,0.10120267947834753,0.11618486617543579,3.185496624524529
0.5309855937957764,0.0,1.509544480585495,-0.00017361871451113467,-0.00017361871451113467,-0.014650755769665125,0.01465758595884381,0.06792759199752552,0.10214996801929012,-0.014650755769665125,0.01465758595884381,0.06792759199752552,0.10214996801929012,3.2747321316766396
0.5439825057983398,0.0,1.3719221274034736,0.00046580246111508315,0.00046580246111508315,-0.014650755769665125,0.01465758595884381,0.0689146277037651,0.0933824463840135,-0.014650755769665125,0.01465758595884381,0.0689146277037651,0.0933824463840135,3.3517812852524664
0.5579907894134521,0.0,1.4297602248244954,0.0012295708394834265,0.0012295708394834265,-0.014650755769665125,0.01465758595884381,0.042249862668726205,0.09622840745230063,-0.014650755769665125,0.01465758595884381,0.042249862668726205,0.09622840745230063,3.434575684778099
0.5719852447509766,0.0,1.6875365751088038,0.0024731539185395782,0.0024731539185395782,-0.014650755769665125,0.01465758595884381,-0.00820426615000862,0.08984643610635674,-0.014650755769665125,0.01465758595884381,-0.00820426615000862,0.08984643610635674,3.5170226773325846
0.5859875679016113,0.0,1.9889125692784537,0.0040394747159151695,0.0040394747159151695,-0.014650755769665125,0.01465758595884381,-0.022860429708621115,0.06888160400593234,-0.014650755769665125,0.01465758595884381,-0.022860429708621115,0.06888160400593234,3.599243869951823
0.5989861488342285,0.0,2.1405027992844126,0.005455219265555602,0.005455219265555602,-0.014650755769665125,0.01465758595884381,-0.01762907176345331,0.06702834823450442,-0.014650755769665125,0.01465758595884381,-0.01762907176345331,0.06702834823450442,3.675321904446209
0.6129908561706543,0.0,2.083213923855599,0.006283379221970816,0.006283379221970816,-0.014650755769665125,0.01465758595884381,0.021859430134190706,0.06305362503469995,-0.014650755769665125,0.01465758595884381,0.021859430134190706,0.06305362503469995,3.7570140894211823
0.6269869804382324,0.0,1.8691188707961826,0.00696334443568151,0.00696334443568151,-0.014650755769665125,0.01465758595884381,-0.02053123681757425,0.07231017887640023,-0.014650755769665125,0.01465758595884381,-0.02053123681757425,0.07231017887640023,3.838365573591271
0.6409862041473389,0.0,1.6825355166754872,0.007860833391135523,0.007860833391135523,0.0,0.01465758595884381,-0.02343946666613155,0.0949466664256522,0.0,0.01465758595884381,-0.02343946666613155,0.0949466664256522,3.9194381364139215
